src_port,dst_port,proto,duration,src_bytes,dst_bytes,src_pkts,dst_pkts,state,label
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
1228,27015,udp,295.117916,4350,0,174,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
47231,27015,udp,289.708201,4800,0,192,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
34468,27015,udp,294.962426,5375,0,215,0,S0,DDoS
8982,27015,udp,292.760185,5500,0,220,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
22239,27015,udp,293.787713,5500,0,220,0,S0,DDoS
14741,27015,udp,291.275841,5850,0,234,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
44321,27015,udp,291.992843,5775,0,231,0,S0,DDoS
3812,27015,udp,295.24449,5550,0,222,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
32805,27015,udp,295.281791,5575,0,223,0,S0,DDoS
62575,27015,udp,293.435317,5150,0,206,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
43159,27015,udp,295.258309,5700,0,228,0,S0,DDoS
5624,27015,udp,295.006954,5550,0,222,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
39160,27015,udp,293.648228,5325,0,213,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
23207,27015,udp,294.139191,7100,0,284,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
56870,27015,udp,292.447882,5700,0,228,0,S0,DDoS
4344,27015,udp,288.813736,4950,0,198,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
34247,27015,udp,292.625249,6050,0,242,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
327,27015,udp,294.833296,5850,0,234,0,S0,DDoS
33984,27015,udp,293.339874,6275,0,251,0,S0,DDoS
12315,27015,udp,290.135456,6200,0,248,0,S0,DDoS
48790,27015,udp,296.130057,4650,0,186,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
21136,27015,udp,294.899043,5275,0,211,0,S0,DDoS
58752,80,tcp,-,-,-,1,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
64598,27015,udp,295.716478,4875,0,195,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
30770,27015,udp,292.379202,5700,0,228,0,S0,DDoS
41690,27015,udp,294.486706,5425,0,217,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
37760,27015,udp,294.988211,7325,0,293,0,S0,DDoS
44282,27015,udp,293.092855,6600,0,264,0,S0,DDoS
38434,27015,udp,292.77866,5425,0,217,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
4053,27015,udp,295.379504,6275,0,251,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
11948,27015,udp,290.555534,5050,0,202,0,S0,DDoS
47342,27015,udp,293.104323,5425,0,217,0,S0,DDoS
62496,27015,udp,294.064729,6250,0,250,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
42844,27015,udp,288.648462,5875,0,235,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
62943,27015,udp,295.040998,5900,0,236,0,S0,DDoS
34451,27015,udp,294.375554,5900,0,236,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
51434,27015,udp,291.249038,5150,0,206,0,S0,DDoS
21897,27015,udp,291.02954,6700,0,268,0,S0,DDoS
59952,27015,udp,295.865685,6075,0,243,0,S0,DDoS
18360,27015,udp,293.753412,4275,0,171,0,S0,DDoS
13774,27015,udp,295.838429,5350,0,214,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
15108,27015,udp,294.381044,5525,0,221,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
32712,27015,udp,292.117619,6200,0,248,0,S0,DDoS
14672,27015,udp,292.079642,5025,0,201,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
10116,27015,udp,45.750931,725,0,29,0,S0,DDoS
30521,27015,udp,296.056827,6150,0,246,0,S0,DDoS
55101,27015,udp,295.719763,5625,0,225,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
29736,27015,udp,295.672545,6200,0,248,0,S0,DDoS
26460,27015,udp,291.409544,5775,0,231,0,S0,DDoS
12616,27015,udp,292.558594,4575,0,183,0,S0,DDoS
15534,27015,udp,293.333666,6500,0,260,0,S0,DDoS
23002,27015,udp,295.86151,5275,0,211,0,S0,DDoS
33310,27015,udp,294.684393,5350,0,214,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
52324,27015,udp,295.011885,6075,0,243,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
10847,27015,udp,293.726134,6450,0,258,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
26665,27015,udp,293.850565,6200,0,248,0,S0,DDoS
64035,27015,udp,293.905619,6500,0,260,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
25907,27015,udp,294.254419,5575,0,223,0,S0,DDoS
18604,27015,udp,294.812096,6675,0,267,0,S0,DDoS
6051,27015,udp,291.767524,4725,0,189,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
21941,27015,udp,294.33154,5050,0,202,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
50810,27015,udp,291.806225,5625,0,225,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
33305,27015,udp,295.047417,5325,0,213,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
42453,27015,udp,292.090901,5125,0,205,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
12809,27015,udp,295.058169,5650,0,226,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
41721,27015,udp,294.579904,5475,0,219,0,S0,DDoS
59813,27015,udp,295.709718,6200,0,248,0,S0,DDoS
6661,27015,udp,293.595282,6750,0,270,0,S0,DDoS
0,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
26395,27015,udp,295.408974,5175,0,207,0,S0,DDoS
42008,27015,udp,294.06646,5050,0,202,0,S0,DDoS
2678,27015,udp,294.759517,5450,0,218,0,S0,DDoS
58559,27015,udp,294.03598,6175,0,247,0,S0,DDoS
38066,27015,udp,294.352148,6900,0,276,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
16961,27015,udp,294.871546,6125,0,245,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
61941,27015,udp,290.326087,4875,0,195,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
25236,27015,udp,295.71282,5900,0,236,0,S0,DDoS
14734,27015,udp,296.385651,6525,0,261,0,S0,DDoS
39451,27015,udp,293.903627,5550,0,222,0,S0,DDoS
31063,27015,udp,294.671853,5325,0,213,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
19216,27015,udp,291.098175,4775,0,191,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
45337,27015,udp,292.932847,6050,0,242,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
27550,27015,udp,296.161564,5375,0,215,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
9389,27015,udp,295.562141,5725,0,229,0,S0,DDoS
26333,27015,udp,295.102864,5625,0,225,0,S0,DDoS
16552,27015,udp,291.443524,6425,0,257,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
44145,27015,udp,296.09189,5725,0,229,0,S0,DDoS
21622,27015,udp,294.851552,6025,0,241,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
31356,27015,udp,295.548398,6225,0,249,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
1512,27015,udp,294.675135,6350,0,254,0,S0,DDoS
50300,27015,udp,295.277376,5650,0,226,0,S0,DDoS
63094,27015,udp,293.439807,5925,0,237,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
22158,27015,udp,295.591383,5325,0,213,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
51852,27015,udp,294.06427,5550,0,222,0,S0,DDoS
43847,27015,udp,296.204759,6050,0,242,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
22074,27015,udp,291.319259,5750,0,230,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
52332,27015,udp,287.259898,5550,0,222,0,S0,DDoS
63790,27015,udp,295.355,5800,0,232,0,S0,DDoS
12555,27015,udp,295.198084,5575,0,223,0,S0,DDoS
29961,27015,udp,293.545949,6100,0,244,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
41792,27015,udp,292.277418,5500,0,220,0,S0,DDoS
52082,27015,udp,294.475472,6175,0,247,0,S0,DDoS
12965,27015,udp,294.327385,6075,0,243,0,S0,DDoS
35445,27015,udp,293.565507,5275,0,211,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
54179,27015,udp,289.636513,5700,0,228,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
10821,27015,udp,295.658061,5375,0,215,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
36079,27015,udp,295.558312,5750,0,230,0,S0,DDoS
4043,27015,udp,294.572921,5275,0,211,0,S0,DDoS
23662,27015,udp,294.52448,5425,0,217,0,S0,DDoS
47418,27015,udp,294.809632,6250,0,250,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
34792,27015,udp,295.801711,5675,0,227,0,S0,DDoS
13521,27015,udp,295.54183,5825,0,233,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
49340,27015,udp,291.659136,4775,0,191,0,S0,DDoS
25863,27015,udp,295.090127,5825,0,233,0,S0,DDoS
29544,27015,udp,282.748972,5100,0,204,0,S0,DDoS
17496,27015,udp,287.494441,5700,0,228,0,S0,DDoS
63614,27015,udp,295.207561,5075,0,203,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
27516,27015,udp,294.175333,5625,0,225,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
52199,27015,udp,289.321118,5275,0,211,0,S0,DDoS
27326,27015,udp,294.003949,6400,0,256,0,S0,DDoS
62091,27015,udp,295.831434,6425,0,257,0,S0,DDoS
54511,27015,udp,296.160747,6250,0,250,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
57949,27015,udp,295.546272,5925,0,237,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
28359,27015,udp,292.824395,5600,0,224,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
35487,27015,udp,291.864761,5850,0,234,0,S0,DDoS
53024,27015,udp,294.317577,5400,0,216,0,S0,DDoS
47887,27015,udp,294.678881,6500,0,260,0,S0,DDoS
34485,27015,udp,294.165015,5750,0,230,0,S0,DDoS
37897,27015,udp,295.693927,5825,0,233,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
3879,27015,udp,293.325606,5375,0,215,0,S0,DDoS
49833,27015,udp,292.889415,5175,0,207,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
48442,27015,udp,295.1571,6025,0,241,0,S0,DDoS
30523,27015,udp,296.403164,5950,0,238,0,S0,DDoS
16973,27015,udp,295.467981,6725,0,269,0,S0,DDoS
20462,27015,udp,293.860818,5500,0,220,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
14926,27015,udp,291.753262,6275,0,251,0,S0,DDoS
52826,27015,udp,295.050589,6100,0,244,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
15196,27015,udp,293.008537,5475,0,219,0,S0,DDoS
6465,27015,udp,292.405964,4450,0,178,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
32493,27015,udp,294.920436,5375,0,215,0,S0,DDoS
49938,27015,udp,293.822259,6225,0,249,0,S0,DDoS
7116,27015,udp,293.303132,6050,0,242,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
13834,27015,udp,294.272846,6500,0,260,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
56218,27015,udp,294.667668,5200,0,208,0,S0,DDoS
46481,27015,udp,293.090526,5875,0,235,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
18971,27015,udp,286.173654,5875,0,235,0,S0,DDoS
31517,27015,udp,295.424727,5625,0,225,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
17902,27015,udp,294.252881,5100,0,204,0,S0,DDoS
35019,27015,udp,294.85576,5750,0,230,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
37162,27015,udp,294.570212,5775,0,231,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
24197,27015,udp,293.673105,5900,0,236,0,S0,DDoS
11761,27015,udp,293.792077,5050,0,202,0,S0,DDoS
27337,27015,udp,294.938448,4950,0,198,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
53710,27015,udp,294.130359,5325,0,213,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
58408,27015,udp,294.953922,5750,0,230,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
18553,27015,udp,295.898402,5900,0,236,0,S0,DDoS
3307,27015,udp,294.168976,5225,0,209,0,S0,DDoS
16186,27015,udp,294.164902,6025,0,241,0,S0,DDoS
49715,27015,udp,295.266575,6675,0,267,0,S0,DDoS
30610,27015,udp,295.162569,5700,0,228,0,S0,DDoS
38583,27015,udp,295.547152,5825,0,233,0,S0,DDoS
39759,27015,udp,296.277028,5600,0,224,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
34525,27015,udp,293.765197,5725,0,229,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
50349,27015,udp,295.516633,5275,0,211,0,S0,DDoS
21410,27015,udp,295.258801,6000,0,240,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
43769,27015,udp,190.6095,4250,0,170,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
10816,27015,udp,292.649772,5350,0,214,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
61793,27015,udp,295.219783,5725,0,229,0,S0,DDoS
13378,27015,udp,295.659353,5375,0,215,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
22466,27015,udp,295.323765,6100,0,244,0,S0,DDoS
5919,27015,udp,295.440006,5375,0,215,0,S0,DDoS
1561,27015,udp,292.000307,5600,0,224,0,S0,DDoS
49172,27015,udp,295.666899,5150,0,206,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
56137,27015,udp,283.364528,4350,0,174,0,S0,DDoS
43122,27015,udp,296.212278,6225,0,249,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
56858,27015,udp,292.611838,6500,0,260,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
31907,27015,udp,292.369951,5525,0,221,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
41573,27015,udp,293.640901,4800,0,192,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
30356,27015,udp,295.631262,5100,0,204,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
9692,27015,udp,293.561785,4975,0,199,0,S0,DDoS
37299,27015,udp,295.069945,5075,0,203,0,S0,DDoS
26919,27015,udp,294.69463,6900,0,276,0,S0,DDoS
56032,27015,udp,295.555161,6525,0,261,0,S0,DDoS
29566,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
64057,27015,udp,292.039595,5575,0,223,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
56794,27015,udp,294.579146,6500,0,260,0,S0,DDoS
46822,27015,udp,296.087342,5625,0,225,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
32037,27015,udp,289.504549,6025,0,241,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
60409,27015,udp,292.771188,5200,0,208,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
55842,27015,udp,285.951269,6550,0,262,0,S0,DDoS
7254,27015,udp,296.130838,5925,0,237,0,S0,DDoS
4384,27015,udp,295.635861,5975,0,239,0,S0,DDoS
9888,27015,udp,296.274718,6725,0,269,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
2852,27015,udp,288.34823,5900,0,236,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
32581,27015,udp,293.266908,6250,0,250,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
20389,27015,udp,293.919371,5975,0,239,0,S0,DDoS
37243,27015,udp,294.18795,4700,0,188,0,S0,DDoS
11761,80,tcp,-,-,-,1,0,S0,DDoS
24021,27015,udp,291.350034,5625,0,225,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
39456,27015,udp,295.193554,5075,0,203,0,S0,DDoS
12389,27015,udp,293.522249,6425,0,257,0,S0,DDoS
18471,27015,udp,296.237944,6350,0,254,0,S0,DDoS
14594,27015,udp,294.520713,5950,0,238,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
56791,27015,udp,295.129255,5625,0,225,0,S0,DDoS
59176,27015,udp,295.11522,6000,0,240,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
64206,27015,udp,293.680449,5200,0,208,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
51617,27015,udp,293.978686,5350,0,214,0,S0,DDoS
62873,27015,udp,292.468693,5800,0,232,0,S0,DDoS
60480,27015,udp,292.750065,6500,0,260,0,S0,DDoS
64176,27015,udp,295.001157,6650,0,266,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
59075,27015,udp,295.101143,6500,0,260,0,S0,DDoS
36233,27015,udp,294.161217,6000,0,240,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
39066,27015,udp,295.914459,6000,0,240,0,S0,DDoS
16899,27015,udp,294.128706,5000,0,200,0,S0,DDoS
63208,27015,udp,295.814439,6000,0,240,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
19662,27015,udp,295.03318,5450,0,218,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65162,27015,udp,295.091417,5975,0,239,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
33276,27015,udp,296.183278,6150,0,246,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
36749,27015,udp,295.094153,5325,0,213,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
41110,27015,udp,293.809399,5100,0,204,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
24727,27015,udp,292.958065,5525,0,221,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
29628,27015,udp,294.169877,5425,0,217,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
33494,27015,udp,295.581608,6025,0,241,0,S0,DDoS
61280,27015,udp,295.546421,5025,0,201,0,S0,DDoS
33245,27015,udp,295.644769,5575,0,223,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
25891,27015,udp,295.206614,6250,0,250,0,S0,DDoS
48135,27015,udp,295.889878,5300,0,212,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
34687,27015,udp,294.784473,5125,0,205,0,S0,DDoS
42865,27015,udp,296.266671,6175,0,247,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
21849,27015,udp,292.83409,4650,0,186,0,S0,DDoS
6099,27015,udp,294.757857,6225,0,249,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
45892,27015,udp,293.96101,6900,0,276,0,S0,DDoS
26164,27015,udp,295.473909,4875,0,195,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
55841,27015,udp,295.256792,5575,0,223,0,S0,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
65279,80,tcp,-,-,-,0,0,OTH,DDoS
